flight_datetime,origin,destination,scheduled_departure_hour,route_distance,aircraft_type,aircraft_age,turnaround_minutes,passenger_load_factor,visibility,wind_speed,precipitation,thunderstorm_flag,airport_congestion_index,runway_utilization,gate_availability,crew_rest_hours,crew_change_last_minute,previous_leg_delay,maintenance_events_last_30d,crew_status_new_FINAL,sched_buffer_mins_latest,ops_delay_prediction_v2,actual_gate_out_time_diff,maintenance_closed_after_pushback,final_delay_reason,actual_delay_minutes,delay_over_15m
2024-01-01 05:00:00,VIE,FRA,5,556.1085761536877,B737,4.069177917885864,68.8147724333599,0.7885955684072887,7.188694931802476,29.459889458895063,3.205859471386132,0,50.851295628823806,0.9612899252756624,15.179655798396286,8.249234887770015,0,24.775823273414474,,0,68.8147724333599,25.391018165060792,3.1133292755554702,0,NONE,2.559643927910074,0
2024-01-01 05:30:00,AMS,ZRH,5,1653.5896534187787,B737,11.675537706682224,20.0,0.7538101040932614,11.056338239614728,17.3658669333362,0.7447735636377351,0,46.37283152380872,0.5985216290248998,25.083861513815865,8.72247490581025,0,34.61237831543069,3.0,0,20.0,28.518796734279448,6.3137924512017864,0,NONE,6.261712178190086,0
2024-01-01 06:00:00,AMS,FRA,6,1033.2459928231217,E190,8.299553482363285,70.67889010956124,0.7963802236014017,12.216507122089075,20.358154796581886,2.154521874922318,0,51.14459222075486,0.6313618118815054,7.934309241709764,8.834118681002979,0,29.47007989690574,2.0,0,70.67889010956124,25.605075820610338,9.764293035903258,0,NONE,7.023482945064946,0
2024-01-01 06:30:00,ZRH,BUD,6,1880.3617878526316,A321,12.104018976170831,60.681943392349766,0.5516834138852313,9.321343137916877,8.208146710793807,0.6812643410317345,0,84.74186874094943,0.5446736433189059,11.455757762600774,6.1058103540991535,0,30.021145702185276,0.0,0,60.681943392349766,22.904488627807414,2.1810540822022637,0,NONE,0.28393487452338856,0
2024-01-01 07:00:00,LHR,BUD,7,1849.0054200427358,E190,13.677894479667511,53.798215324563614,0.8484213119034621,,7.189970924295846,2.982904432070681,0,91.83818220386479,0.6391716463036841,10.715364777957603,11.247460084773248,1,13.418770104080316,3.0,1,53.798215324563614,9.63565302843606,1.1691760641976598,0,NONE,0.6025165258104557,0
2024-01-01 07:30:00,BUD,LHR,7,200.0,B737,12.643127667784515,68.1683869775395,0.786769568974063,6.354209623821823,9.93777360188725,0.7059398350454242,0,65.52000185556368,0.7280540807558739,11.255442369499526,6.2219374473315066,0,8.990001639074723,,0,68.1683869775395,5.3473621870691055,6.433115391815596,0,NONE,2.7815747738951857,0
2024-01-01 08:00:00,MUC,AMS,8,1236.1669680191876,B737,11.53609362417066,95.54204245425942,0.8850576218540519,5.898733496272721,7.154535624252116,0.30876907677543947,0,45.20593213048984,0.645778271883701,11.1405903895532,10.530876039784662,0,12.048223809379596,2.0,0,95.54204245425942,7.741792028048484,1.2241799737783103,0,NONE,3.841553681079185,0
2024-01-01 08:30:00,AMS,FCO,8,1738.3032404902278,E190,10.15011648061289,35.06156640595066,0.7641132956274588,5.89326589182585,0.0,1.0072604252450268,0,81.58994788839126,0.8058122488658142,14.03673406157376,13.806249400351362,0,0.0,,0,35.06156640595066,5.300056289259065,14.906137365069995,0,NONE,11.961081763345637,0
2024-01-01 09:00:00,LHR,FRA,9,322.3706001680184,B737,8.238547746727768,80.402695097681,0.9832895885423251,5.458592894659364,11.739577582129963,0.21769039717918573,0,106.39792715916934,0.7713459918353806,15.545430356423367,11.380914863015622,0,26.81914659167708,1.0,0,80.402695097681,24.530512588438764,1.4773209944562766,0,NONE,1.7486738416296206,0
2024-01-01 09:30:00,MUC,VIE,9,1383.0297962352045,A319,8.505415491064342,69.49610900933793,0.7662737708640268,7.746028231940125,33.234230196952474,1.3261839631513852,0,19.494044598949827,0.8117025494196108,16.012655615959734,9.63772598582008,0,0.0,4.0,0,69.49610900933793,-0.3204553196079989,4.4628580176984745,0,NONE,3.399067071238355,0
2024-01-01 10:00:00,BUD,FCO,10,1528.9486968329584,A320,11.33745395618471,44.42820295121621,0.8212651821556803,6.2433283633149745,13.784630251722453,1.289034331024977,0,53.31040875071918,0.8859016672335827,17.5270604433297,10.649692616049723,0,21.63885653949487,0.0,0,44.42820295121621,21.674753828968377,1.8136393774219148,0,NONE,4.199687549404125,0
2024-01-01 10:30:00,FRA,BUD,10,1172.6166516755584,A320,5.154738432929529,62.87182595634067,0.711802678303529,9.657771644732758,5.387048725095383,1.0124056493064688,0,73.44484134301038,0.9000059602083792,2.164047254839195,12.84257120604538,0,7.36028200802387,,0,62.87182595634067,10.446788719631083,-3.9224592002778134,0,NONE,1.323764212586426,0
2024-01-01 11:00:00,FCO,MAD,11,1176.228280865822,A320,8.784460994850463,38.31812585158992,0.8196966560440366,9.081450573866876,25.095432511015254,1.3884896980937533,0,46.1091662575301,0.7283569487401349,19.394797277701947,11.520603798081808,0,11.306762986965836,2.0,0,38.31812585158992,10.507653113381426,9.313498298087602,0,NONE,11.418282804110207,0
2024-01-01 11:30:00,LHR,CDG,11,1799.1570540881576,A319,6.028631233889442,47.61083172841406,0.8368778207179313,11.292555865671943,16.821781730577847,5.552358518647196,0,39.53705188443585,0.7497757197412719,9.977837798324328,9.129759447436987,0,0.7064030701057771,1.0,0,47.61083172841406,0.5454132182518866,-1.070875773956084,0,NONE,0.9990695908138363,0
2024-01-01 12:00:00,MAD,CDG,12,452.7360865691858,B737,13.691928314301846,23.42443965625626,0.7533797907484,9.698172626513038,14.252308416966313,0.7250036615891148,0,38.48648426702577,0.6236188907893101,17.126830897555735,11.125237563073146,0,0.0,0.0,0,23.42443965625626,2.752216282010501,-2.9878908431104914,0,NONE,0.053291145969665776,0
2024-01-01 12:30:00,FRA,BUD,12,1615.5549799910557,E190,11.868229307651012,34.77134508844563,0.8859003893459835,10.51446402207875,5.986670321336206,0.8242838184400029,0,97.6859419416454,1.0,12.48259510788036,10.881605766885462,0,6.444595850877812,4.0,0,34.77134508844563,-0.031974457793856104,2.933090997062502,0,NONE,3.451225382860458,0
2024-01-01 13:00:00,FCO,CDG,13,1429.6380806524028,A321,17.54981778230231,60.725474222667025,0.7538030225695154,5.545681787486418,18.0719256658874,0.48036565837484535,0,36.1117574206925,0.526403745614997,20.190400172106855,8.447020488709233,0,8.01231456421803,4.0,0,60.725474222667025,7.867031513269324,5.58790145040476,0,NONE,4.0186191929327935,0
2024-01-01 13:30:00,ZRH,MUC,13,1850.8590164863438,B737,5.969194971039833,62.05333759052175,0.9234048370908254,9.469526182820783,18.344882645116552,0.305847516997974,0,42.3232132824846,0.5787115418022812,20.1929986531774,13.061807431333932,0,7.295975964843718,1.0,0,62.05333759052175,0.7051640950983797,3.250692247948626,0,NONE,3.6605917698046464,0
2024-01-01 14:00:00,CDG,VIE,14,725.9295030934993,A319,6.398104746472122,61.88727519995039,0.6729957301128504,8.747695840357585,21.058161756691447,0.5120192602516118,0,57.98517957548138,0.6473838795878473,17.331808861053283,5.8785350455050915,0,19.792664828352024,3.0,0,61.88727519995039,15.540183364603577,2.160128362592972,0,NONE,1.1529124944320113,0
2024-01-01 14:30:00,VIE,CDG,14,1938.356378515913,A319,9.230004400977153,64.54269588450522,0.8034484391235112,2.0750488330364245,18.739068721577603,0.3586008968075892,0,54.767124840198534,0.3511559459884572,20.265551370152313,11.088318108987396,0,24.45093888732103,,0,64.54269588450522,13.735487090553505,7.3880544068573535,0,NONE,6.883131942306885,0
2024-01-01 15:00:00,MAD,ZRH,15,505.785623471539,A320,6.098166029740085,56.776785979129905,1.0,7.832579127867747,16.577502105839102,0.8496901665953731,0,44.379512342041096,0.6849304183476979,7.151684439810698,10.585866720629765,1,6.3859403103499535,2.0,1,56.776785979129905,11.483420650149558,-4.528545187448479,0,NONE,0.495800636923308,0
2024-01-01 15:30:00,ZRH,MUC,15,1034.7999451096334,B737,11.150479214078356,65.17532834277485,0.5706430392515012,4.98386917161551,18.017438638138508,0.39851602127217156,0,70.3866123114424,0.7281270763725857,22.808966077547865,9.558645165953436,1,20.76174836697981,3.0,1,65.17532834277485,5.600964936604893,1.8446163186575113,0,NONE,0.16506238431260079,0
2024-01-01 16:00:00,BUD,FCO,16,618.4077457861117,A320,8.796187492911077,71.09645619505702,0.9053976659731705,3.4349869118875347,16.899505791557736,1.0926906879457572,0,69.90101101860702,0.6090429992024575,10.815155070689599,9.210847328473678,0,13.826644335611814,2.0,0,71.09645619505702,15.627656139400983,3.616324754995193,0,NONE,1.1767752224828254,0
2024-01-01 16:30:00,ZRH,MUC,16,1562.367409683542,A321,7.045877193201261,58.69606976588421,0.8416566941916227,7.068870143127399,3.2466971475470494,0.5059601649433567,0,37.4306122580205,0.7343054784883521,8.299297758195824,15.704406060528726,0,7.7305153493006475,1.0,0,58.69606976588421,-1.0140407870144275,9.5793480892705,0,NONE,2.5840509407168852,0
2024-01-01 17:00:00,CDG,FRA,17,819.0334334241704,A320,13.350418258457648,48.4843635478872,0.7793022551266994,6.098699114350546,37.586857172095165,0.8292386302476236,1,28.798460161479717,0.5115411178221902,4.901382095882331,9.668868439124312,0,0.0,3.0,0,48.4843635478872,-5.711382543371575,5.763889748809204,0,NONE,7.782833288434325,0
2024-01-01 17:30:00,BUD,MUC,17,1767.3612551350243,A321,1.601645958234446,52.81925967543948,0.9199462865929217,5.740030037310197,24.01267025885331,0.20761527314601574,0,63.823647337733334,0.5704488975269182,10.41934210197889,10.10747040701111,0,33.829766144081496,1.0,0,52.81925967543948,27.04400348240235,1.9390450241378319,0,NONE,0.9679479251852104,0
2024-01-01 18:00:00,MAD,LHR,18,355.94438907830613,A319,11.16845270735567,42.45626642101612,0.8527584378005826,3.6838975386926194,19.44367644982606,0.26860364593645697,0,53.50414262127778,0.8033211185531179,0.11421047035441845,11.482772883599273,0,41.7521217444006,2.0,0,42.45626642101612,35.35344968341022,8.576053530876868,0,NONE,6.747000871971759,0
2024-01-01 18:30:00,CDG,LHR,18,977.368488457244,A320,6.795470128521201,67.77091004225495,0.7804616507666955,13.334088247616618,15.689099193691684,1.4283291402843283,0,64.2239977672616,0.7936935446929081,10.536574564566921,10.038182029188919,0,29.54960969304618,2.0,0,67.77091004225495,17.42533260940603,2.7402466947620447,0,NONE,3.6442333731858283,0
2024-01-01 19:00:00,MUC,MAD,19,2092.983993285639,A320,12.267025895694712,30.918229443635703,0.736359448530177,4.262206443207027,16.3064464304281,1.2497384988795353,0,54.009632718245996,0.7494160185649483,11.769534526729476,9.438084748940613,0,7.453775717584554,2.0,0,30.918229443635703,9.385346707875417,10.226146869089412,0,NONE,5.701840321690997,0
2024-01-01 19:30:00,VIE,MAD,19,819.6441729835706,E190,13.225022832261189,52.60962062542283,0.7676959455840209,6.989517106012077,20.913261161489764,0.2816961689480061,0,44.58340388889748,0.8266948705322018,14.827685474091753,9.470223079627429,0,0.0,1.0,0,52.60962062542283,-4.519484806020765,1.007975912980915,0,NONE,2.3446530751759913,0
2024-01-01 20:00:00,MAD,FRA,20,1729.6701511031065,A319,0.0,63.53703221050885,0.7853678674984069,10.046861708658811,32.03039692328766,0.5239309030928158,0,51.045931348771525,0.7122955359091293,9.398747100097856,10.286841838832412,0,5.778383774758827,1.0,0,63.53703221050885,3.507902837026294,-2.987181212269968,0,NONE,0.12880274748474416,0
2024-01-01 20:30:00,MUC,LHR,20,1548.1546743433448,E190,8.153510484983114,39.69881986570029,0.7924238177981658,10.935424904499827,11.120327712814138,0.3755403429993247,0,81.86410085603421,0.8036459123012732,6.65505321715017,13.087661696635315,0,20.980091705234358,1.0,0,39.69881986570029,15.068376805106876,-1.8618687175658597,0,NONE,1.0117249333346525,0
2024-01-01 21:00:00,FCO,BUD,21,546.2722333702955,A321,9.232766511946421,34.030001155152775,0.7304833946524854,4.694848358522298,20.717294412025943,2.395203901031942,0,41.271684773669215,0.646673847506502,12.519996988290538,11.109766599188838,0,5.1868434584400624,1.0,0,34.030001155152775,0.3419482250596815,-2.2658235427865545,0,NONE,1.4371684581262913,0
2024-01-01 21:30:00,MAD,FCO,21,1305.6832140430913,A321,0.0,20.805423925753722,0.8249647556218255,,1.8189646573831233,0.6807496185962137,0,50.83149089282342,0.5452668373808334,15.940062944994827,14.14162388207859,0,24.095540741009223,,0,20.805423925753722,24.300679585244495,-3.036088583198685,0,NONE,0.3174934986653213,0
2024-01-01 22:00:00,FCO,LHR,22,1964.3384347732535,A319,9.9110033088379,50.73509088939499,0.7448457405821178,9.660655033395415,26.127397790687766,0.7812212628516981,0,27.834696299951887,0.7311126350848808,13.16627370708642,13.345610575600732,1,16.259982095762147,1.0,1,50.73509088939499,15.802820366303447,2.309457627856353,0,NONE,0.683870193506517,0
2024-01-01 22:30:00,BUD,ZRH,22,995.0030209920234,A321,6.887788370182408,37.84735367934493,0.8236056435891932,,21.42747380070522,1.639972447416317,0,24.825946314506826,0.8665352092867273,1.9180769616157107,13.220784397256143,0,31.58734972064131,2.0,0,37.84735367934493,31.59428883292692,1.296512340173925,0,NONE,0.5725440508450232,0
2024-01-01 23:00:00,MUC,ZRH,23,855.0323182700417,A319,4.177090735076334,68.15125280445196,1.0,9.142504978061643,16.97158875740303,0.5907805441210479,0,30.276429465767585,0.6959669357062911,15.688264955282753,11.576258115180933,0,0.0,2.0,0,68.15125280445196,-0.7189546977391303,1.4071909589643306,0,NONE,0.6380283060228189,0
2024-01-01 23:30:00,VIE,LHR,23,1364.2303201084467,A321,6.398043663643968,31.726564090663196,0.8954057002780347,,0.0,0.7117558836996185,0,18.93263478681849,0.6169187184765259,19.204517963529863,11.397452066130883,0,33.80773819534974,1.0,0,31.726564090663196,33.12342836069072,2.125328058567641,0,NONE,3.9897600681645895,0
2024-01-02 00:00:00,CDG,FRA,0,1092.614613531289,B737,5.706745454187363,62.93011502446467,0.806122764541831,5.523050320723583,12.270805559320863,2.3984991342581266,0,31.028508662914458,0.7867448001654818,16.84261449635293,12.35918691060032,0,4.157332199726688,4.0,0,62.93011502446467,5.126625228210271,0.662687307247597,0,NONE,1.9746618301689427,0
2024-01-02 00:30:00,AMS,CDG,0,452.0173773601507,A320,6.71657074251075,35.46940878273453,0.6918710633414646,7.545329327487759,8.607641709702797,2.3736912384249766,0,64.01927343206674,0.49236211082909004,18.25497318416963,12.902511542238374,0,3.196313282569543,1.0,0,35.46940878273453,4.5344092135638245,5.087513373034025,0,NONE,5.323964606945099,0
2024-01-02 01:00:00,ZRH,CDG,1,1089.0968546302759,B737,9.74049356381017,32.303447975571956,0.8241824718579286,7.063403087592434,8.858701592345522,1.3916734445462542,0,68.60431290858668,0.8044436067696326,17.372549247647985,8.496574010839511,0,11.489968682013776,1.0,0,32.303447975571956,6.346762548515503,7.329589365169749,0,NONE,4.162932550173275,0
2024-01-02 01:30:00,FRA,FCO,1,957.3443897739407,A319,12.924986120257723,36.947531266115625,0.9886206000090817,8.493196938659697,0.0,1.2279892421601635,0,45.15420746324565,0.5365837144077537,11.991985873198999,12.049841113169723,0,30.604183213421443,1.0,0,36.947531266115625,24.196395583554594,2.706527606484374,0,NONE,0.5723901694148268,0
2024-01-02 02:00:00,VIE,CDG,2,1132.9783940368054,A319,8.688656200704468,71.1300027505335,0.7091935059110166,4.829727664890128,14.342005257818709,0.2995242050613082,0,30.259848980672924,0.7708472477217247,11.085198634179275,10.223730986253614,0,22.448772721268405,1.0,0,71.1300027505335,15.276938490054327,2.755633416528972,0,NONE,2.39002569096377,0
2024-01-02 02:30:00,MUC,FCO,2,200.0,B737,13.411032282647954,36.95760809283503,0.5905470342403559,10.929574481136187,36.21268814841936,0.9613532864813894,1,52.52929913365153,0.8956385779635354,15.02461533680076,10.603561651170176,0,0.0,1.0,0,36.95760809283503,1.8548652644090378,2.8747492143834323,0,NONE,2.1817711893798215,0
2024-01-02 03:00:00,AMS,FRA,3,1382.162877449937,A320,4.816170064437654,72.12884002675176,0.8415461087018761,4.423304112497684,25.090858588111928,0.4810473943805672,0,100.0,0.567321432716811,13.358292606311036,11.601006134001492,0,0.0,0.0,0,72.12884002675176,-6.873614927844648,8.562953075338738,0,NONE,3.0126989169437297,0
2024-01-02 03:30:00,VIE,FRA,3,383.0297834104924,A320,9.61155706640257,58.039775144325375,0.9637335067651497,8.69164371793315,18.529251717806066,1.9626188563976283,0,41.06835877503822,0.9819282059544348,15.451451966007067,7.6870364303714975,0,63.23674572216666,2.0,0,58.039775144325375,52.032951385784244,71.75287401339729,0,MX,74.88072297195886,1
2024-01-02 04:00:00,MUC,CDG,4,1573.346662044345,E190,17.42644619270429,47.22437555195786,0.931465785044556,5.560468110372992,23.50016662282534,1.4830494700981764,0,48.988799071945316,0.862494476597018,8.965616244005249,14.17891117376287,0,28.55303351511902,1.0,0,47.22437555195786,26.73883112609414,2.8442732552336123,0,NONE,1.3578596929439468,0
2024-01-02 04:30:00,LHR,MAD,4,1736.0542370485773,A321,2.6377409473001734,39.21598184993962,0.9755390178769603,7.20448890900927,39.92170179812081,0.7114234973854542,1,95.59369441988856,0.8169125392193526,11.514328417910834,10.275025540320604,0,16.37369223265042,,0,39.21598184993962,19.543823965770613,11.973410281391647,0,CREW,9.007800470898047,1
2024-01-02 05:00:00,LHR,BUD,5,207.19577059365815,E190,2.4849690842442476,83.5664699972301,0.6812153711210931,3.5802281645612712,7.991915157669148,1.1488817393983866,0,92.99110364632266,0.6583964333316806,14.40074585269376,9.841698834989257,1,0.0,2.0,1,83.5664699972301,-6.363309651150425,-2.3208127462466934,0,NONE,1.9014026023627815,0
2024-01-02 05:30:00,FCO,MUC,5,1847.5085684011876,A320,14.119886813333954,46.17473276092279,0.7701482071639261,7.495968440501455,10.19330475548676,0.8198741688025084,0,69.80622226537965,0.873620261311739,13.4784654192079,12.100992471612921,0,23.257608468945183,,0,46.17473276092279,18.426329154755003,8.926501491468017,0,NONE,8.888485921542392,0
2024-01-02 06:00:00,VIE,CDG,6,1141.5645409194342,B737,9.88210052774112,46.23724745161897,0.8468934973555471,9.996087771394865,13.129422122733455,0.23750275901810586,0,75.11983602262492,0.7324686590069028,3.076750225819705,11.807686823752583,0,0.0,0.0,0,46.23724745161897,-10.282374113730368,-1.581907960182111,0,NONE,1.1217441272250281,0
2024-01-02 06:30:00,LHR,FCO,6,1738.4805596100307,A321,6.593999833360801,76.76749427324636,0.5790635126493692,11.79752039413263,3.842684062738261,2.2764565947507,0,94.75887935871421,0.7612803725804567,19.56091940012608,8.652972481126877,1,25.58078384469949,1.0,1,76.76749427324636,22.320822374823322,0.8595057129727512,0,NONE,1.5012821282514832,0
2024-01-02 07:00:00,MUC,FRA,7,1665.574265686232,B737,4.481305457978002,79.42607184795135,0.8072334893069085,7.706330116256451,21.215449692919496,3.42786794938071,0,44.5158668660241,0.9689397878340847,20.979858300987097,14.126101295295445,0,25.848704289992103,6.0,0,79.42607184795135,25.0910301420236,4.957596696182132,0,NONE,2.582961210650243,0
2024-01-02 07:30:00,FCO,CDG,7,477.3599982951034,E190,8.85604558856974,52.900797450381404,0.7568142955965717,4.345493857999132,14.930102917336944,3.9963325830963186,0,65.09977969473353,0.7663655443011849,9.905390246296076,8.71824780546778,0,26.344116220503718,3.0,0,52.900797450381404,24.698141023533786,2.210335705344598,0,NONE,1.607197291243097,0
2024-01-02 08:00:00,MUC,LHR,8,773.4571013188249,A319,9.534316361121522,72.76352425202248,0.7853467359006306,10.446169374811234,24.241254888524125,2.335212975848056,0,47.03457637722523,0.7462278630227639,9.125996050011654,10.615130801772631,0,52.8013957883001,,0,72.76352425202248,40.69841063352172,8.687931074498739,0,NONE,5.808922225151201,0
2024-01-02 08:30:00,FCO,CDG,8,2007.1061277566328,B737,9.55410914441888,45.81201376806396,0.8367224010012,9.040951114287843,26.32350611315141,2.5858822374470662,0,38.45378931875089,0.7241917929232203,9.066341288290642,7.660983137750238,0,19.10801590904635,2.0,0,45.81201376806396,12.27251866739629,10.649731053156263,0,NONE,7.650697220485414,0
2024-01-02 09:00:00,VIE,FCO,9,579.7139544251901,E190,4.442210329897811,88.70458612714307,0.7762914163666148,7.49293312419122,31.195394574522894,0.08600654994336296,0,65.91525042809226,0.6177012091818658,10.994584302043378,15.343124496280051,0,1.5434900464855144,1.0,0,88.70458612714307,3.635372401540436,1.742379977263858,0,NONE,2.969333484840318,0
2024-01-02 09:30:00,AMS,ZRH,9,1380.4622481946649,E190,7.652204309485354,35.330991255331114,0.7009995630905735,6.377519932187273,25.23058153808976,2.2841411083640613,0,50.51382626095011,0.7897383683339193,11.672909225295966,12.118583052104277,1,0.0,,1,35.330991255331114,2.5939071385069417,2.0504951260751154,0,NONE,1.5690799358592546,0
2024-01-02 10:00:00,CDG,ZRH,10,822.0538812234754,E190,6.72766821461916,41.28893203212775,0.8805510219818888,7.636919600828138,14.233425314586187,0.5423449386017697,0,52.34018303651979,0.6916431629789156,9.012301429472647,10.179340062865448,0,43.044054235635606,3.0,0,41.28893203212775,31.832792667686327,5.936600923531531,0,NONE,4.213989629970541,0
2024-01-02 10:30:00,MAD,CDG,10,748.0079150481595,A319,11.585775565586035,74.69107902805659,0.6999331487557712,8.086915496116417,12.901900289761935,0.2224386056167075,0,78.40565998686216,0.9235154399987937,21.75159374184668,10.82526900697206,0,6.405267230699349,3.0,0,74.69107902805659,10.957649817429392,-0.6672489143290212,0,NONE,2.2300106423989425,0
2024-01-02 11:00:00,AMS,MUC,11,1190.6603828399916,A319,4.678202291623725,50.66097043687441,0.7987306423927947,10.428742694560798,8.102923869459534,1.106893358970761,0,62.39618161002336,0.9073760849960959,13.458061354596936,8.762514264916307,0,11.707640541770788,1.0,0,50.66097043687441,6.049449683538953,8.592421056791142,0,NONE,3.755357926035365,0
2024-01-02 11:30:00,BUD,FRA,11,2295.683147905802,A319,9.304111092721577,75.58245272216583,0.726814128327403,5.45648455502886,18.465453957552356,1.267306477294558,0,51.96377531934232,0.6678539911072273,15.904411028147432,12.790824943570897,0,0.0,2.0,0,75.58245272216583,-4.687729578641086,6.675320818282939,0,NONE,4.5316973190146435,0
2024-01-02 12:00:00,MUC,MAD,12,1584.0452162361146,A321,19.536905670543618,48.00710884418186,0.8783655676066209,5.970510672493426,21.58115789504371,0.9948287457739585,0,52.9667731221676,0.7021751779109022,17.08842040985926,7.871903314359923,1,5.105316072480572,,1,48.00710884418186,8.271843217202903,9.47749123778229,0,NONE,5.849731981870987,0
2024-01-02 12:30:00,BUD,MAD,12,673.15358803119,A319,4.405078085364367,64.88895413567062,0.6526036111623423,7.295361264824583,3.0942757672780026,1.5867135237056362,0,27.658380000404755,0.5473657463096443,18.061071556472648,12.323668180036396,0,2.820192776747499,0.0,0,64.88895413567062,-0.8861605306464231,6.758995308099141,0,NONE,3.8737430622474935,0
2024-01-02 13:00:00,AMS,CDG,13,1297.725006719223,A319,6.010948088380111,44.60512134098339,0.8001370224628961,3.926459775207941,29.57219014207363,1.8787949316362926,0,68.70592446550238,0.38165176930472283,15.499211187075336,9.04659294730974,0,44.47735693534519,1.0,0,44.60512134098339,34.261662585257746,4.461607737473009,0,NONE,3.8060244159447554,0
2024-01-02 13:30:00,FCO,CDG,13,270.2943361280834,A319,8.624550187604813,53.863850408388856,0.8407446306935873,10.063200279258425,18.26242199466966,0.22120761156725355,0,52.43137464122687,0.7884820815333755,11.336218263283753,13.779961444381737,0,11.373747591458697,0.0,0,53.863850408388856,6.094711573905506,17.689121471155197,0,NONE,17.903501943253225,0
2024-01-02 14:00:00,MAD,ZRH,14,200.0,B737,0.0,35.79249342778811,0.8377625629784224,9.773579210166716,14.219523412036565,1.43928298267634,0,50.394513087841716,0.6424702955380289,11.817702232694218,9.643091978232022,0,13.116372307022184,1.0,0,35.79249342778811,8.930819853518715,3.4733452606995687,0,NONE,1.2613008360798117,0
